time,x,y,u0,u1,u2
0.45,0.514109,-0.152049,-0.0278136,-0.028479,-0.999188
0.45,0.524126,0.162139,-0.0321407,-0.0271446,-0.999085
0.45,-0.474902,0.360517,-0.0323177,-0.0405784,-0.998619
0.45,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.45,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.45,-0.618481,-0.0269705,-0.0265557,-0.038984,-0.998879
0.45,-0.474902,0.360517,-0.0323177,-0.0405784,-0.998619
0.45,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.45,-0.269319,0.30439,-0.0525362,-0.0514403,-0.997291
0.45,-0.202807,0.581338,-0.0314193,-0.0296517,-0.999042
0.45,-0.474902,0.360517,-0.0323177,-0.0405784,-0.998619
0.45,-0.368576,0.0755405,-0.0559562,-0.0582648,-0.996707
0.45,-0.269319,0.30439,-0.0525362,-0.0514403,-0.997291
0.45,-0.474902,0.360517,-0.0323177,-0.0405784,-0.998619
0.45,-0.39445,-0.150024,-0.0396545,-0.0636279,-0.997151
0.45,-0.368576,0.0755405,-0.0559562,-0.0582648,-0.996707
0.45,-0.618481,-0.0269705,-0.0265557,-0.038984,-0.998879
0.45,-0.39445,-0.150024,-0.0396545,-0.0636279,-0.997151
0.45,-0.257102,-0.0451845,-0.0561761,-0.0669255,-0.996169
0.45,-0.368576,0.0755405,-0.0559562,-0.0582648,-0.996707
0.45,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.618481,-0.0269705,-0.0265557,-0.038984,-0.998879
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.45,-0.196933,-0.527909,-0.024176,-0.0404577,-0.998882
0.45,-0.618481,-0.0269705,-0.0265557,-0.038984,-0.998879
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.39445,-0.150024,-0.0396545,-0.0636279,-0.997151
0.45,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.45,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.160467,0.0464722,-0.0754429,-0.0566886,-0.995517
0.45,-0.167562,-0.0689437,-0.0586249,-0.0577753,-0.996599
0.45,-0.121578,0.0379606,-0.0743884,-0.0598195,-0.995377
0.45,-0.220255,0.121994,-0.0561607,-0.0590065,-0.996672
0.45,-0.269319,0.30439,-0.0525362,-0.0514403,-0.997291
0.45,-0.368576,0.0755405,-0.0559562,-0.0582648,-0.996707
0.45,-0.257102,-0.0451845,-0.0561761,-0.0669255,-0.996169
0.45,-0.220255,0.121994,-0.0561607,-0.0590065,-0.996672
0.45,-0.368576,0.0755405,-0.0559562,-0.0582648,-0.996707
0.45,-0.0917677,0.0888078,-0.0707007,0.0173424,-0.996763
0.45,-0.0820233,0.140867,-0.0566578,0.00227328,-0.998357
0.45,-0.160467,0.0464722,-0.0754429,-0.0566886,-0.995517
0.45,-0.0815402,0.217955,-0.0569314,-0.0459687,-0.997311
0.45,-0.141936,0.144886,-0.0777698,-0.0575491,-0.995224
0.45,-0.0820233,0.140867,-0.0566578,0.00227328,-0.998357
0.45,-0.142409,0.303901,-0.0565813,-0.0492355,-0.997178
0.45,-0.0815402,0.217955,-0.0569314,-0.0459687,-0.997311
0.45,-0.0200087,0.300501,-0.0642184,-0.0472943,-0.996812
0.45,-0.142409,0.303901,-0.0565813,-0.0492355,-0.997178
0.45,-0.141936,0.144886,-0.0777698,-0.0575491,-0.995224
0.45,-0.0815402,0.217955,-0.0569314,-0.0459687,-0.997311
0.45,-0.00664101,0.446271,-0.0527341,-0.0404737,-0.997777
0.45,-0.142409,0.303901,-0.0565813,-0.0492355,-0.997178
0.45,-0.0200087,0.300501,-0.0642184,-0.0472943,-0.996812
0.45,-0.269319,0.30439,-0.0525362,-0.0514403,-0.997291
0.45,-0.220255,0.121994,-0.0561607,-0.0590065,-0.996672
0.45,-0.142409,0.303901,-0.0565813,-0.0492355,-0.997178
0.45,-0.216868,-0.222324,-0.0455126,-0.0660921,-0.996755
0.45,-0.032962,-0.280516,-0.0415478,-0.069865,-0.996691
0.45,0.00720346,-0.0978327,-0.0519946,-0.0550617,-0.997056
0.45,-0.257102,-0.0451845,-0.0561761,-0.0669255,-0.996169
0.45,-0.216868,-0.222324,-0.0455126,-0.0660921,-0.996755
0.45,-0.167562,-0.0689437,-0.0586249,-0.0577753,-0.996599
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.196933,-0.527909,-0.024176,-0.0404577,-0.998882
0.45,-0.216868,-0.222324,-0.0455126,-0.0660921,-0.996755
0.45,-0.475603,-0.391358,-0.0214459,-0.0353881,-0.999121
0.45,-0.216868,-0.222324,-0.0455126,-0.0660921,-0.996755
0.45,-0.39445,-0.150024,-0.0396545,-0.0636279,-0.997151
0.45,-0.216868,-0.222324,-0.0455126,-0.0660921,-0.996755
0.45,0.00720346,-0.0978327,-0.0519946,-0.0550617,-0.997056
0.45,-0.081114,-0.0631652,-0.0336151,-0.0562721,-0.997729
0.45,0.20981,-0.502336,-0.0213239,-0.034834,-0.999114
0.45,-0.032962,-0.280516,-0.0415478,-0.069865,-0.996691
0.45,-0.196933,-0.527909,-0.024176,-0.0404577,-0.998882
0.45,0.20981,-0.502336,-0.0213239,-0.034834,-0.999114
0.45,0.196302,-0.195403,-0.0388377,-0.0511318,-0.997917
0.45,-0.032962,-0.280516,-0.0415478,-0.069865,-0.996691
0.45,0.196302,-0.195403,-0.0388377,-0.0511318,-0.997917
0.45,0.21138,-0.0182552,-0.0490287,-0.0502605,-0.997499
0.45,0.00720346,-0.0978327,-0.0519946,-0.0550617,-0.997056
0.45,-0.160467,0.0464722,-0.0754429,-0.0566886,-0.995517
0.45,-0.141936,0.144886,-0.0777698,-0.0575491,-0.995224
0.45,-0.220255,0.121994,-0.0561607,-0.0590065,-0.996672
0.45,-0.167562,-0.0689437,-0.0586249,-0.0577753,-0.996599
0.45,-0.160467,0.0464722,-0.0754429,-0.0566886,-0.995517
0.45,-0.257102,-0.0451845,-0.0561761,-0.0669255,-0.996169
0.45,-0.0917677,0.0888078,-0.0707007,0.0173424,-0.996763
0.45,-0.160467,0.0464722,-0.0754429,-0.0566886,-0.995517
0.45,-0.121578,0.0379606,-0.0743884,-0.0598195,-0.995377
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,-1.83697e-16,-1,-2.97011e-32,-1.22465e-16,-1
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,0.204361,-0.170184,-0.0427932,-0.0289329,-0.998661
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,0.204361,-0.170184,-0.0427932,-0.0289329,-0.998661
0.5,0.0491537,-0.0796586,-0.0482856,-0.0388147,-0.998062
0.5,0.515974,0.504413,-0.0171341,-0.00720434,-0.999815
0.5,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.5,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.515974,0.504413,-0.0171341,-0.00720434,-0.999815
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,0.515974,0.504413,-0.0171341,-0.00720434,-0.999815
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,-0.183908,-0.0703876,-0.0455566,-0.0346063,-0.998351
0.5,0.0958239,0.679126,-0.0219782,-0.00783225,-0.999722
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,-1,5.66554e-16,-1.22465e-16,7.76023e-32,-1
0.5,-0.616603,-0.0579913,-0.0313592,-0.0205307,-0.99928
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,-0.466595,-0.427511,-0.0274294,-0.0223299,-0.999331
0.5,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,-0.466595,-0.427511,-0.0274294,-0.0223299,-0.999331
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-1.83697e-16,-1,-2.97011e-32,-1.22465e-16,-1
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.5,-1.83697e-16,-1,-2.97011e-32,-1.22465e-16,-1
0.5,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,-0.0277841,0.143616,-0.0556186,-0.0704321,-0.995803
0.5,0.0323874,0.138124,-0.0700356,-0.0185093,-0.997315
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,-0.0277841,0.143616,-0.0556186,-0.0704321,-0.995803
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,0.0323874,0.138124,-0.0700356,-0.0185093,-0.997315
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,-0.0277841,0.143616,-0.0556186,-0.0704321,-0.995803
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.093172,0.079654,-0.0385672,-0.0815114,-0.994966
0.5,-0.0277841,0.143616,-0.0556186,-0.0704321,-0.995803
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,-0.122418,0.00525781,-0.0464579,-0.0310464,-0.998346
0.5,-0.093172,0.079654,-0.0385672,-0.0815114,-0.994966
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,-0.0277841,0.143616,-0.0556186,-0.0704321,-0.995803
0.5,-0.093172,0.079654,-0.0385672,-0.0815114,-0.994966
0.5,-0.122418,0.00525781,-0.0464579,-0.0310464,-0.998346
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,-0.093172,0.079654,-0.0385672,-0.0815114,-0.994966
0.5,-0.183908,-0.0703876,-0.0455566,-0.0346063,-0.998351
0.5,-0.122418,0.00525781,-0.0464579,-0.0310464,-0.998346
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.183908,-0.0703876,-0.0455566,-0.0346063,-0.998351
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,-0.122418,0.00525781,-0.0464579,-0.0310464,-0.998346
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.0323874,0.138124,-0.0700356,-0.0185093,-0.997315
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.616603,-0.0579913,-0.0313592,-0.0205307,-0.99928
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.5,-1,5.66554e-16,-1.22465e-16,7.76023e-32,-1
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-1,5.66554e-16,-1.22465e-16,7.76023e-32,-1
0.5,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.5,-0.616603,-0.0579913,-0.0313592,-0.0205307,-0.99928
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.5,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,6.12323e-17,1,1.36793e-32,1.22465e-16,-1
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,0.0958239,0.679126,-0.0219782,-0.00783225,-0.999722
0.5,6.12323e-17,1,1.36793e-32,1.22465e-16,-1
0.5,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,-0.466595,-0.427511,-0.0274294,-0.0223299,-0.999331
0.5,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.5,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.466595,-0.427511,-0.0274294,-0.0223299,-0.999331
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.5,-0.466595,-0.427511,-0.0274294,-0.0223299,-0.999331
0.5,-0.183908,-0.0703876,-0.0455566,-0.0346063,-0.998351
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,-0.122418,0.00525781,-0.0464579,-0.0310464,-0.998346
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.233984,-0.212229,-0.0464221,-0.0268484,-0.998558
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.183908,-0.0703876,-0.0455566,-0.0346063,-0.998351
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.264486,-0.0333125,-0.0464962,-0.0244005,-0.998619
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.616603,-0.0579913,-0.0313592,-0.0205307,-0.99928
0.5,-0.0485329,0.058722,-0.0608785,0.0227642,-0.997847
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,0.0323874,0.138124,-0.0700356,-0.0185093,-0.997315
0.5,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,0.515974,0.504413,-0.0171341,-0.00720434,-0.999815
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,0.0958239,0.679126,-0.0219782,-0.00783225,-0.999722
0.5,-0.203898,0.583582,-0.0312962,-0.0148424,-0.999396
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,-0.0115949,0.438125,-0.035133,-0.0159811,-0.999252
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.5,0.0958239,0.679126,-0.0219782,-0.00783225,-0.999722
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,0.0323874,0.138124,-0.0700356,-0.0185093,-0.997315
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.5,6.12323e-17,1,1.36793e-32,1.22465e-16,-1
0.5,0.0958239,0.679126,-0.0219782,-0.00783225,-0.999722
0.5,0.0491537,-0.0796586,-0.0482856,-0.0388147,-0.998062
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,0.204361,-0.170184,-0.0427932,-0.0289329,-0.998661
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,0.204361,-0.170184,-0.0427932,-0.0289329,-0.998661
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,1,0,1.22465e-16,-5.37146e-33,-1
0.5,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,1,0,1.22465e-16,-5.37146e-33,-1
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.5,1,0,1.22465e-16,-5.37146e-33,-1
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.5,0.507321,-0.141352,-0.0266797,-0.0195686,-0.999448
0.5,-0.190054,-0.52147,-0.0301686,-0.0241155,-0.999251
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.5,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.5,0.227474,-0.496119,-0.0282102,-0.0246265,-0.999285
0.5,0.0491537,-0.0796586,-0.0482856,-0.0388147,-0.998062
0.5,0.204361,-0.170184,-0.0427932,-0.0289329,-0.998661
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,0.0491537,-0.0796586,-0.0482856,-0.0388147,-0.998062
0.5,0.0551755,0.0536525,-0.0590276,-0.00721542,-0.998038
0.5,-0.0793455,-0.0721499,-0.0677442,-0.0406866,-0.996844
0.5,-0.0391587,-0.277126,-0.0460221,-0.0224969,-0.998685
0.5,0.0491537,-0.0796586,-0.0482856,-0.0388147,-0.998062
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.250171,0.0739191,-0.041685,-0.0268755,-0.998758
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.5,0.515974,0.504413,-0.0171341,-0.00720434,-0.999815
0.5,0.537187,0.186976,-0.0258705,-0.0137179,-0.999551
0.5,0.246426,0.505407,-0.0296175,-0.0113396,-0.999485
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,0.297683,0.287174,-0.0338974,-0.0234298,-0.999148
0.5,0.138192,0.190102,-0.0490806,-0.0218104,-0.998554
0.5,0.116635,0.320131,-0.04052,-0.0236618,-0.998894
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,-0.485513,0.32256,-0.0344773,-0.0160089,-0.999275
0.5,-0.443689,-0.175923,-0.0395335,-0.020463,-0.998987
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.616603,-0.0579913,-0.0313592,-0.0205307,-0.99928
0.5,-0.170283,0.139813,-0.0377883,-0.0246382,-0.998931
0.5,-0.19732,0.302436,-0.0429696,-0.0205261,-0.998863
0.5,-0.344496,0.0874813,-0.04205,-0.0230602,-0.998842
0.5,-0.093172,0.079654,-0.0385672,-0.0815114,-0.994966
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,-0.161623,0.0431118,-0.0339283,-0.0324555,-0.998894
0.5,-0.0781811,0.154198,-0.0492864,-0.0753108,-0.99572
0.5,0.0252839,0.21741,-0.0528027,-0.0244086,-0.998304
0.5,-0.0444597,0.274444,-0.0402533,-0.0251048,-0.998852
0.55,0.149504,0.199465,-0.0344926,-0.00946289,-0.999359
0.55,0.0286719,0.224569,-0.0347334,-0.00892294,-0.999355
0.55,0.0148725,0.113118,-0.0245455,-0.0261986,-0.999175
0.55,0.31212,0.308541,-0.0310984,-0.00399597,-0.999495
0.55,0.129085,0.356223,-0.0327748,-0.00553182,-0.999435
0.55,0.149504,0.199465,-0.0344926,-0.00946289,-0.999359
0.55,0.500417,0.516444,-0.013513,-0.00401984,-0.999895
0.55,0.31212,0.308541,-0.0310984,-0.00399597,-0.999495
0.55,0.563369,0.197261,-0.020244,-0.00690244,-0.999754
0.55,0.248124,0.532488,-0.0201024,-0.00557197,-0.999771
0.55,0.129085,0.356223,-0.0327748,-0.00553182,-0.999435
0.55,0.31212,0.308541,-0.0310984,-0.00399597,-0.999495
0.55,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.55,0.248124,0.532488,-0.0201024,-0.00557197,-0.999771
0.55,0.500417,0.516444,-0.013513,-0.00401984,-0.999895
0.55,0.128865,0.710866,-0.0137725,-0.00308921,-0.999884
0.55,0.00120053,0.457142,-0.0309098,-0.00796626,-0.99948
0.55,0.248124,0.532488,-0.0201024,-0.00557197,-0.999771
0.55,0.00120053,0.457142,-0.0309098,-0.00796626,-0.99948
0.55,-0.0323346,0.293847,-0.0414781,-0.00809102,-0.9991
0.55,0.129085,0.356223,-0.0327748,-0.00553182,-0.999435
0.55,0.232651,-0.482774,-0.0282347,-0.0079066,-0.999569
0.55,-0.161382,-0.524308,-0.0281202,-0.00655185,-0.999579
0.55,-1.83697e-16,-1,-3.02904e-32,-1.22465e-16,-1
0.55,0.232651,-0.482774,-0.0282347,-0.0079066,-0.999569
0.55,0.513557,-0.148732,-0.0258676,-0.00841342,-0.999623
0.55,0.187268,-0.155354,-0.038369,-0.00851974,-0.99922
0.55,-0.362505,0.086233,-0.036768,-0.00887671,-0.999275
0.55,-0.198853,0.318532,-0.0338915,-0.00868804,-0.99938
0.55,-0.500036,0.316535,-0.0240441,-0.00370625,-0.999695
0.55,-0.198832,0.585406,-0.0200252,-0.0010348,-0.999799
0.55,6.12323e-17,1,1.3762e-32,1.22465e-16,-1
0.55,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.55,-0.0782029,0.0656912,-0.0455295,-0.000898638,-0.997779
0.55,-0.178944,-0.0675414,-0.0453368,-0.00402964,-0.998959
0.55,-0.0761018,-0.0576958,-0.0290847,-0.00453017,-0.999388
0.55,-0.425288,-0.175472,-0.0313947,-0.00897729,-0.999464
0.55,-0.245632,-0.240505,-0.0369019,-0.00921988,-0.999266
0.55,-0.285827,-0.0609416,-0.0387526,-0.0117387,-0.999174
0.55,-0.245632,-0.240505,-0.0369019,-0.00921988,-0.999266
0.55,-0.0364011,-0.241825,-0.037357,-0.0124383,-0.999199
0.55,-0.0761018,-0.0576958,-0.0290847,-0.00453017,-0.999388
0.55,-0.285827,-0.0609416,-0.0387526,-0.0117387,-0.999174
0.55,-0.245632,-0.240505,-0.0369019,-0.00921988,-0.999266
0.55,-0.178944,-0.0675414,-0.0453368,-0.00402964,-0.998959
0.55,-0.425288,-0.175472,-0.0313947,-0.00897729,-0.999464
0.55,-0.469525,-0.465659,-0.0214482,-0.00181149,-0.999746
0.55,-0.245632,-0.240505,-0.0369019,-0.00921988,-0.999266
0.55,0.128865,0.710866,-0.0137725,-0.00308921,-0.999884
0.55,6.12323e-17,1,1.3762e-32,1.22465e-16,-1
0.55,-0.198832,0.585406,-0.0200252,-0.0010348,-0.999799
0.55,0.129085,0.356223,-0.0327748,-0.00553182,-0.999435
0.55,0.248124,0.532488,-0.0201024,-0.00557197,-0.999771
